OrderDate,Customer Id,Region,OrderID,Product,Quantity,UnitPrice
5/31/2024,Cus1477,North,1017,Jacket,3,30
6/30/2024,Cus1076,South,1018,Gloves,12,25
7/31/2024,Cus1396,East,1019,Shoes,5,15
8/31/2024,Cus1224,West,1020,Hat,7,50
1/31/2023,Cus1116,North,1001,Shirt,5,20
2/28/2023,Cus1074,South,1002,Shoes,10,50
3/31/2023,Cus1300,East,1003,Hat,7,15
4/30/2023,Cus1146,West,1004,Socks,3,5
5/31/2023,Cus1224,North,1005,Jacket,2,60
6/30/2023,Cus1467,South,1006,Gloves,8,25
7/31/2023,Cus1468,East,1007,Shirt,12,40
8/31/2023,Cus1363,West,1008,Shoes,4,15
9/30/2023,Cus1465,North,1009,Hat,7,10
10/31/2023,Cus1171,South,1010,Socks,9,30
11/30/2023,Cus1267,East,1011,Jacket,6,35
12/31/2023,Cus1074,West,1012,Gloves,5,20
1/31/2024,Cus1105,North,1013,Shirt,8,50
2/29/2024,Cus1378,South,1014,Shoes,10,60
3/31/2024,Cus1208,East,1015,Hat,11,10
4/30/2024,Cus1019,West,1016,Socks,4,20
5/31/2024,Cus1412,North,1017,Jacket,3,30
6/30/2024,Cus1153,South,1018,Gloves,12,25
7/31/2024,Cus1358,East,1019,Shoes,5,15
8/31/2024,Cus1129,West,1020,Hat,7,50
1/31/2023,Cus1068,North,1001,Shirt,5,20
2/28/2023,Cus1131,South,1002,Shoes,10,50
3/31/2023,Cus1485,East,1003,Hat,7,15
4/30/2023,Cus1161,West,1004,Socks,3,5
5/31/2023,Cus1185,North,1005,Jacket,2,60
6/30/2023,Cus1063,South,1006,Gloves,8,25
7/31/2023,Cus1451,East,1007,Shirt,12,40
8/31/2023,Cus1096,West,1008,Shoes,4,15
9/30/2023,Cus1366,North,1009,Hat,7,10
10/31/2023,Cus1464,South,1010,Socks,9,30
11/30/2023,Cus1347,East,1011,Jacket,6,35
12/31/2023,Cus1222,West,1012,Gloves,5,20
1/31/2024,Cus1298,North,1013,Shirt,8,50
2/29/2024,Cus1331,South,1014,Shoes,10,60
3/31/2024,Cus1077,East,1015,Hat,11,10
4/30/2024,Cus1058,West,1016,Socks,4,20
5/31/2024,Cus1427,North,1017,Jacket,3,30
6/30/2024,Cus1137,South,1018,Gloves,12,25
7/31/2024,Cus1296,East,1019,Shoes,5,15
8/31/2024,Cus1404,West,1020,Hat,7,50
1/31/2023,Cus1366,North,1001,Shirt,5,20
2/28/2023,Cus1233,South,1002,Shoes,10,50
3/31/2023,Cus1256,East,1003,Hat,7,15
4/30/2023,Cus1320,West,1004,Socks,3,5
5/31/2023,Cus1215,North,1005,Jacket,2,60
6/30/2023,Cus1470,South,1006,Gloves,8,25
7/31/2023,Cus1468,East,1007,Shirt,12,40
8/31/2023,Cus1216,West,1008,Shoes,4,15
9/30/2023,Cus1260,North,1009,Hat,7,10
10/31/2023,Cus1039,South,1010,Socks,9,30
11/30/2023,Cus1482,East,1011,Jacket,6,35
12/31/2023,Cus1239,West,1012,Gloves,5,20
1/31/2024,Cus1067,North,1013,Shirt,8,50
2/29/2024,Cus1391,South,1014,Shoes,10,60
3/31/2024,Cus1165,East,1015,Hat,11,10
4/30/2024,Cus1110,West,1016,Socks,4,20
5/31/2024,Cus1338,North,1017,Jacket,3,30
6/30/2024,Cus1026,South,1018,Gloves,12,25
7/31/2024,Cus1405,East,1019,Shoes,5,15
8/31/2024,Cus1260,West,1020,Hat,7,50
1/31/2023,Cus1032,North,1001,Shirt,5,20
2/28/2023,Cus1002,South,1002,Shoes,10,50
3/31/2023,Cus1401,East,1003,Hat,7,15
4/30/2023,Cus1022,West,1004,Socks,3,5
5/31/2023,Cus1224,North,1005,Jacket,2,60
6/30/2023,Cus1390,South,1006,Gloves,8,25
7/31/2023,Cus1385,East,1007,Shirt,12,40
8/31/2023,Cus1327,West,1008,Shoes,4,15
9/30/2023,Cus1160,North,1009,Hat,7,10
10/31/2023,Cus1322,South,1010,Socks,9,30
11/30/2023,Cus1326,East,1011,Jacket,6,35
12/31/2023,Cus1056,West,1012,Gloves,5,20
1/31/2024,Cus1222,North,1013,Shirt,8,50
2/29/2024,Cus1055,South,1014,Shoes,10,60
3/31/2024,Cus1135,East,1015,Hat,11,10
4/30/2024,Cus1211,West,1016,Socks,4,20
5/31/2024,Cus1338,North,1017,Jacket,3,30
6/30/2024,Cus1114,South,1018,Gloves,12,25
7/31/2024,Cus1130,East,1019,Shoes,5,15
8/31/2024,Cus1088,West,1020,Hat,7,50
1/31/2023,Cus1318,North,1001,Shirt,5,20
2/28/2023,Cus1081,South,1002,Shoes,10,50
3/31/2023,Cus1487,East,1003,Hat,7,15
4/30/2023,Cus1034,West,1004,Socks,3,5
5/31/2023,Cus1116,North,1005,Jacket,2,60
6/30/2023,Cus1299,South,1006,Gloves,8,25
7/31/2023,Cus1211,East,1007,Shirt,12,40
8/31/2023,Cus1163,West,1008,Shoes,4,15
9/30/2023,Cus1272,North,1009,Hat,7,10
10/31/2023,Cus1412,South,1010,Socks,9,30
11/30/2023,Cus1219,East,1011,Jacket,6,35
12/31/2023,Cus1259,West,1012,Gloves,5,20
1/31/2024,Cus1059,North,1013,Shirt,8,50
2/29/2024,Cus1460,South,1014,Shoes,10,60
3/31/2024,Cus1432,East,1015,Hat,11,10
4/30/2024,Cus1403,West,1016,Socks,4,20
5/31/2024,Cus1189,North,1017,Jacket,3,30
6/30/2024,Cus1115,South,1018,Gloves,12,25
7/31/2024,Cus1466,East,1019,Shoes,5,15
8/31/2024,Cus1339,West,1020,Hat,7,50
1/31/2023,Cus1071,North,1001,Shirt,5,20
2/28/2023,Cus1048,South,1002,Shoes,10,50
3/31/2023,Cus1333,East,1003,Hat,7,15
4/30/2023,Cus1114,West,1004,Socks,3,5
5/31/2023,Cus1152,North,1005,Jacket,2,60
6/30/2023,Cus1327,South,1006,Gloves,8,25
7/31/2023,Cus1065,East,1007,Shirt,12,40
8/31/2023,Cus1130,West,1008,Shoes,4,15
9/30/2023,Cus1135,North,1009,Hat,7,10
10/31/2023,Cus1466,South,1010,Socks,9,30
11/30/2023,Cus1307,East,1011,Jacket,6,35
12/31/2023,Cus1268,West,1012,Gloves,5,20
1/31/2024,Cus1468,North,1013,Shirt,8,50
2/29/2024,Cus1209,South,1014,Shoes,10,60
3/31/2024,Cus1488,East,1015,Hat,11,10
4/30/2024,Cus1159,West,1016,Socks,4,20
5/31/2024,Cus1205,North,1017,Jacket,3,30
6/30/2024,Cus1236,South,1018,Gloves,12,25
7/31/2024,Cus1153,East,1019,Shoes,5,15
8/31/2024,Cus1122,West,1020,Hat,7,50
1/31/2023,Cus1227,North,1001,Shirt,5,20
2/28/2023,Cus1295,South,1002,Shoes,10,50
3/31/2023,Cus1390,East,1003,Hat,7,15
4/30/2023,Cus1220,West,1004,Socks,3,5
5/31/2023,Cus1318,North,1005,Jacket,2,60
6/30/2023,Cus1176,South,1006,Gloves,8,25
7/31/2023,Cus1236,East,1007,Shirt,12,40
8/31/2023,Cus1150,West,1008,Shoes,4,15
9/30/2023,Cus1478,North,1009,Hat,7,10
10/31/2023,Cus1439,South,1010,Socks,9,30
11/30/2023,Cus1230,East,1011,Jacket,6,35
12/31/2023,Cus1453,West,1012,Gloves,5,20
1/31/2024,Cus1051,North,1013,Shirt,8,50
2/29/2024,Cus1032,South,1014,Shoes,10,60
3/31/2024,Cus1366,East,1015,Hat,11,10
4/30/2024,Cus1381,West,1016,Socks,4,20
5/31/2024,Cus1454,North,1017,Jacket,3,30
6/30/2024,Cus1188,South,1018,Gloves,12,25
7/31/2024,Cus1104,East,1019,Shoes,5,15
8/31/2024,Cus1423,West,1020,Hat,7,50
1/31/2023,Cus1483,North,1001,Shirt,5,20
2/28/2023,Cus1057,South,1002,Shoes,10,50
3/31/2023,Cus1106,East,1003,Hat,7,15
4/30/2023,Cus1205,West,1004,Socks,3,5
5/31/2023,Cus1276,North,1005,Jacket,2,60
6/30/2023,Cus1444,South,1006,Gloves,8,25
7/31/2023,Cus1395,East,1007,Shirt,12,40
8/31/2023,Cus1081,West,1008,Shoes,4,15
9/30/2023,Cus1294,North,1009,Hat,7,10
10/31/2023,Cus1496,South,1010,Socks,9,30
11/30/2023,Cus1300,East,1011,Jacket,6,35
12/31/2023,Cus1250,West,1012,Gloves,5,20
1/31/2024,Cus1402,North,1013,Shirt,8,50
2/29/2024,Cus1381,South,1014,Shoes,10,60
3/31/2024,Cus1042,East,1015,Hat,11,10
4/30/2024,Cus1222,West,1016,Socks,4,20
5/31/2024,Cus1259,North,1017,Jacket,3,30
6/30/2024,Cus1355,South,1018,Gloves,12,25
7/31/2024,Cus1343,East,1019,Shoes,5,15
8/31/2024,Cus1402,West,1020,Hat,7,50
1/31/2023,Cus1058,North,1001,Shirt,5,20
2/28/2023,Cus1266,South,1002,Shoes,10,50
3/31/2023,Cus1205,East,1003,Hat,7,15
4/30/2023,Cus1259,West,1004,Socks,3,5
5/31/2023,Cus1267,North,1005,Jacket,2,60
6/30/2023,Cus1453,South,1006,Gloves,8,25
7/31/2023,Cus1362,East,1007,Shirt,12,40
8/31/2023,Cus1209,West,1008,Shoes,4,15
9/30/2023,Cus1158,North,1009,Hat,7,10
10/31/2023,Cus1079,South,1010,Socks,9,30
11/30/2023,Cus1182,East,1011,Jacket,6,35
12/31/2023,Cus1168,West,1012,Gloves,5,20
1/31/2024,Cus1187,North,1013,Shirt,8,50
2/29/2024,Cus1008,South,1014,Shoes,10,60
3/31/2024,Cus1316,East,1015,Hat,11,10
4/30/2024,Cus1023,West,1016,Socks,4,20
5/31/2024,Cus1338,North,1017,Jacket,3,30
6/30/2024,Cus1262,South,1018,Gloves,12,25
7/31/2024,Cus1398,East,1019,Shoes,5,15
8/31/2024,Cus1234,West,1020,Hat,7,50
1/31/2023,Cus1358,North,1001,Shirt,5,20
2/28/2023,Cus1390,South,1002,Shoes,10,50
3/31/2023,Cus1382,East,1003,Hat,7,15
4/30/2023,Cus1426,West,1004,Socks,3,5
5/31/2023,Cus1454,North,1005,Jacket,2,60
6/30/2023,Cus1270,South,1006,Gloves,8,25
7/31/2023,Cus1028,East,1007,Shirt,12,40
8/31/2023,Cus1311,West,1008,Shoes,4,15
9/30/2023,Cus1384,North,1009,Hat,7,10
10/31/2023,Cus1199,South,1010,Socks,9,30
11/30/2023,Cus1295,East,1011,Jacket,6,35
12/31/2023,Cus1417,West,1012,Gloves,5,20
1/31/2024,Cus1498,North,1013,Shirt,8,50
2/29/2024,Cus1426,South,1014,Shoes,10,60
3/31/2024,Cus1358,East,1015,Hat,11,10
4/30/2024,Cus1182,West,1016,Socks,4,20
5/31/2024,Cus1116,North,1017,Jacket,3,30
6/30/2024,Cus1461,South,1018,Gloves,12,25
7/31/2024,Cus1406,East,1019,Shoes,5,15
8/31/2024,Cus1098,West,1020,Hat,7,50
1/31/2023,Cus1382,North,1001,Shirt,5,20
2/28/2023,Cus1174,South,1002,Shoes,10,50
3/31/2023,Cus1338,East,1003,Hat,7,15
4/30/2023,Cus1150,West,1004,Socks,3,5
5/31/2023,Cus1280,North,1005,Jacket,2,60
6/30/2023,Cus1105,South,1006,Gloves,8,25
7/31/2023,Cus1482,East,1007,Shirt,12,40
8/31/2023,Cus1419,West,1008,Shoes,4,15
9/30/2023,Cus1054,North,1009,Hat,7,10
10/31/2023,Cus1213,South,1010,Socks,9,30
11/30/2023,Cus1480,East,1011,Jacket,6,35
12/31/2023,Cus1392,West,1012,Gloves,5,20
1/31/2024,Cus1117,North,1013,Shirt,8,50
2/29/2024,Cus1426,South,1014,Shoes,10,60
3/31/2024,Cus1270,East,1015,Hat,11,10
4/30/2024,Cus1010,West,1016,Socks,4,20
5/31/2024,Cus1264,North,1017,Jacket,3,30
6/30/2024,Cus1082,South,1018,Gloves,12,25
7/31/2024,Cus1131,East,1019,Shoes,5,15
8/31/2024,Cus1280,West,1020,Hat,7,50
1/31/2023,Cus1121,North,1001,Shirt,5,20
2/28/2023,Cus1233,South,1002,Shoes,10,50
3/31/2023,Cus1308,East,1003,Hat,7,15
4/30/2023,Cus1242,West,1004,Socks,3,5
5/31/2023,Cus1178,North,1005,Jacket,2,60
6/30/2023,Cus1212,South,1006,Gloves,8,25
7/31/2023,Cus1126,East,1007,Shirt,12,40
8/31/2023,Cus1401,West,1008,Shoes,4,15
9/30/2023,Cus1349,North,1009,Hat,7,10
10/31/2023,Cus1250,South,1010,Socks,9,30
11/30/2023,Cus1480,East,1011,Jacket,6,35
12/31/2023,Cus1189,West,1012,Gloves,5,20
1/31/2024,Cus1431,North,1013,Shirt,8,50
2/29/2024,Cus1017,South,1014,Shoes,10,60
3/31/2024,Cus1120,East,1015,Hat,11,10
4/30/2024,Cus1039,West,1016,Socks,4,20
5/31/2024,Cus1273,North,1017,Jacket,3,30
6/30/2024,Cus1186,South,1018,Gloves,12,25
7/31/2024,Cus1495,East,1019,Shoes,5,15
8/31/2024,Cus1465,West,1020,Hat,7,50
1/31/2023,Cus1239,North,1001,Shirt,5,20
2/28/2023,Cus1305,South,1002,Shoes,10,50
3/31/2023,Cus1199,East,1003,Hat,7,15
4/30/2023,Cus1177,West,1004,Socks,3,5
5/31/2023,Cus1411,North,1005,Jacket,2,60
6/30/2023,Cus1040,South,1006,Gloves,8,25
7/31/2023,Cus1468,East,1007,Shirt,12,40
8/31/2023,Cus1060,West,1008,Shoes,4,15
9/30/2023,Cus1073,North,1009,Hat,7,10
10/31/2023,Cus1417,South,1010,Socks,9,30
11/30/2023,Cus1423,East,1011,Jacket,6,35
12/31/2023,Cus1431,West,1012,Gloves,5,20
1/31/2024,Cus1055,North,1013,Shirt,8,50
2/29/2024,Cus1323,South,1014,Shoes,10,60
3/31/2024,Cus1034,East,1015,Hat,11,10
4/30/2024,Cus1198,West,1016,Socks,4,20
5/31/2024,Cus1093,North,1017,Jacket,3,30
6/30/2024,Cus1196,South,1018,Gloves,12,25
7/31/2024,Cus1464,East,1019,Shoes,5,15
8/31/2024,Cus1412,West,1020,Hat,7,50
1/31/2023,Cus1193,North,1001,Shirt,5,20
2/28/2023,Cus1305,South,1002,Shoes,10,50
3/31/2023,Cus1126,East,1003,Hat,7,15
4/30/2023,Cus1055,West,1004,Socks,3,5
5/31/2023,Cus1474,North,1005,Jacket,2,60
6/30/2023,Cus1260,South,1006,Gloves,8,25
7/31/2023,Cus1320,East,1007,Shirt,12,40
8/31/2023,Cus1376,West,1008,Shoes,4,15
9/30/2023,Cus1348,North,1009,Hat,7,10
10/31/2023,Cus1373,South,1010,Socks,9,30
11/30/2023,Cus1105,East,1011,Jacket,6,35
12/31/2023,Cus1268,West,1012,Gloves,5,20
1/31/2024,Cus1461,North,1013,Shirt,8,50
2/29/2024,Cus1168,South,1014,Shoes,10,60
3/31/2024,Cus1483,East,1015,Hat,11,10
4/30/2024,Cus1007,West,1016,Socks,4,20
5/31/2024,Cus1328,North,1017,Jacket,3,30
6/30/2024,Cus1022,South,1018,Gloves,12,25
7/31/2024,Cus1258,East,1019,Shoes,5,15
8/31/2024,Cus1080,West,1020,Hat,7,50
1/31/2023,Cus1086,North,1001,Shirt,5,20
2/28/2023,Cus1317,South,1002,Shoes,10,50
3/31/2023,Cus1184,East,1003,Hat,7,15
4/30/2023,Cus1416,West,1004,Socks,3,5
5/31/2023,Cus1255,North,1005,Jacket,2,60
6/30/2023,Cus1059,South,1006,Gloves,8,25
7/31/2023,Cus1093,East,1007,Shirt,12,40
8/31/2023,Cus1159,West,1008,Shoes,4,15
9/30/2023,Cus1497,North,1009,Hat,7,10
10/31/2023,Cus1212,South,1010,Socks,9,30
11/30/2023,Cus1197,East,1011,Jacket,6,35
12/31/2023,Cus1485,West,1012,Gloves,5,20
1/31/2024,Cus1262,North,1013,Shirt,8,50
2/29/2024,Cus1406,South,1014,Shoes,10,60
3/31/2024,Cus1320,East,1015,Hat,11,10
4/30/2024,Cus1313,West,1016,Socks,4,20
5/31/2024,Cus1100,North,1017,Jacket,3,30
6/30/2024,Cus1414,South,1018,Gloves,12,25
7/31/2024,Cus1083,East,1019,Shoes,5,15
8/31/2024,Cus1164,West,1020,Hat,7,50
1/31/2023,Cus1452,North,1001,Shirt,5,20
2/28/2023,Cus1400,South,1002,Shoes,10,50
3/31/2023,Cus1097,East,1003,Hat,7,15
4/30/2023,Cus1084,West,1004,Socks,3,5
5/31/2023,Cus1302,North,1005,Jacket,2,60
6/30/2023,Cus1444,South,1006,Gloves,8,25
7/31/2023,Cus1110,East,1007,Shirt,12,40
8/31/2023,Cus1452,West,1008,Shoes,4,15
9/30/2023,Cus1345,North,1009,Hat,7,10
10/31/2023,Cus1031,South,1010,Socks,9,30
11/30/2023,Cus1031,East,1011,Jacket,6,35
12/31/2023,Cus1101,West,1012,Gloves,5,20
1/31/2024,Cus1103,North,1013,Shirt,8,50
2/29/2024,Cus1209,South,1014,Shoes,10,60
3/31/2024,Cus1040,East,1015,Hat,11,10
4/30/2024,Cus1475,West,1016,Socks,4,20
5/31/2024,Cus1071,North,1017,Jacket,3,30
6/30/2024,Cus1480,South,1018,Gloves,12,25
7/31/2024,Cus1454,East,1019,Shoes,5,15
8/31/2024,Cus1400,West,1020,Hat,7,50
1/31/2023,Cus1353,North,1001,Shirt,5,20
2/28/2023,Cus1012,South,1002,Shoes,10,50
3/31/2023,Cus1116,East,1003,Hat,7,15
4/30/2023,Cus1124,West,1004,Socks,3,5
5/31/2023,Cus1485,North,1005,Jacket,2,60
6/30/2023,Cus1298,South,1006,Gloves,8,25
7/31/2023,Cus1014,East,1007,Shirt,12,40
8/31/2023,Cus1227,West,1008,Shoes,4,15
9/30/2023,Cus1083,North,1009,Hat,7,10
10/31/2023,Cus1119,South,1010,Socks,9,30
11/30/2023,Cus1450,East,1011,Jacket,6,35
12/31/2023,Cus1343,West,1012,Gloves,5,20
1/31/2024,Cus1203,North,1013,Shirt,8,50
2/29/2024,Cus1427,South,1014,Shoes,10,60
3/31/2024,Cus1168,East,1015,Hat,11,10
4/30/2024,Cus1467,West,1016,Socks,4,20
5/31/2024,Cus1147,North,1017,Jacket,3,30
6/30/2024,Cus1499,South,1018,Gloves,12,25
7/31/2024,Cus1119,East,1019,Shoes,5,15
8/31/2024,Cus1485,West,1020,Hat,7,50
1/31/2023,Cus1210,North,1001,Shirt,5,20
2/28/2023,Cus1211,South,1002,Shoes,10,50
3/31/2023,Cus1413,East,1003,Hat,7,15
4/30/2023,Cus1406,West,1004,Socks,3,5
5/31/2023,Cus1086,North,1005,Jacket,2,60
6/30/2023,Cus1371,South,1006,Gloves,8,25
7/31/2023,Cus1260,East,1007,Shirt,12,40
8/31/2023,Cus1284,West,1008,Shoes,4,15
9/30/2023,Cus1213,North,1009,Hat,7,10
10/31/2023,Cus1096,South,1010,Socks,9,30
11/30/2023,Cus1340,East,1011,Jacket,6,35
12/31/2023,Cus1102,West,1012,Gloves,5,20
1/31/2024,Cus1224,North,1013,Shirt,8,50
2/29/2024,Cus1497,South,1014,Shoes,10,60
3/31/2024,Cus1379,East,1015,Hat,11,10
4/30/2024,Cus1278,West,1016,Socks,4,20
5/31/2024,Cus1217,North,1017,Jacket,3,30
6/30/2024,Cus1291,South,1018,Gloves,12,25
7/31/2024,Cus1463,East,1019,Shoes,5,15
8/31/2024,Cus1220,West,1020,Hat,7,50
1/31/2023,Cus1194,North,1001,Shirt,5,20
2/28/2023,Cus1184,South,1002,Shoes,10,50
3/31/2023,Cus1484,East,1003,Hat,7,15
4/30/2023,Cus1352,West,1004,Socks,3,5
5/31/2023,Cus1494,North,1005,Jacket,2,60
6/30/2023,Cus1313,South,1006,Gloves,8,25
7/31/2023,Cus1211,East,1007,Shirt,12,40
8/31/2023,Cus1322,West,1008,Shoes,4,15
9/30/2023,Cus1090,North,1009,Hat,7,10
10/31/2023,Cus1013,South,1010,Socks,9,30
11/30/2023,Cus1073,East,1011,Jacket,6,35
12/31/2023,Cus1250,West,1012,Gloves,5,20
1/31/2024,Cus1072,North,1013,Shirt,8,50
2/29/2024,Cus1248,South,1014,Shoes,10,60
3/31/2024,Cus1412,East,1015,Hat,11,10
4/30/2024,Cus1488,West,1016,Socks,4,20
5/31/2024,Cus1357,North,1017,Jacket,3,30
6/30/2024,Cus1292,South,1018,Gloves,12,25
7/31/2024,Cus1327,East,1019,Shoes,5,15
8/31/2024,Cus1257,West,1020,Hat,7,50
1/31/2023,Cus1376,North,1001,Shirt,5,20
2/28/2023,Cus1258,South,1002,Shoes,10,50
3/31/2023,Cus1369,East,1003,Hat,7,15
4/30/2023,Cus1106,West,1004,Socks,3,5
5/31/2023,Cus1164,North,1005,Jacket,2,60
6/30/2023,Cus1329,South,1006,Gloves,8,25
7/31/2023,Cus1432,East,1007,Shirt,12,40
8/31/2023,Cus1164,West,1008,Shoes,4,15
9/30/2023,Cus1224,North,1009,Hat,7,10
10/31/2023,Cus1188,South,1010,Socks,9,30
11/30/2023,Cus1206,East,1011,Jacket,6,35
12/31/2023,Cus1485,West,1012,Gloves,5,20
1/31/2024,Cus1314,North,1013,Shirt,8,50
2/29/2024,Cus1275,South,1014,Shoes,10,60
3/31/2024,Cus1002,East,1015,Hat,11,10
4/30/2024,Cus1277,West,1016,Socks,4,20
5/31/2024,Cus1270,North,1017,Jacket,3,30
6/30/2024,Cus1108,South,1018,Gloves,12,25
7/31/2024,Cus1234,East,1019,Shoes,5,15
8/31/2024,Cus1101,West,1020,Hat,7,50
1/31/2023,Cus1403,North,1001,Shirt,5,20
2/28/2023,Cus1024,South,1002,Shoes,10,50
3/31/2023,Cus1154,East,1003,Hat,7,15
4/30/2023,Cus1034,West,1004,Socks,3,5
5/31/2023,Cus1430,North,1005,Jacket,2,60
6/30/2023,Cus1334,South,1006,Gloves,8,25
7/31/2023,Cus1359,East,1007,Shirt,12,40
8/31/2023,Cus1422,West,1008,Shoes,4,15
9/30/2023,Cus1005,North,1009,Hat,7,10
10/31/2023,Cus1472,South,1010,Socks,9,30
11/30/2023,Cus1040,East,1011,Jacket,6,35
12/31/2023,Cus1009,West,1012,Gloves,5,20
1/31/2024,Cus1444,North,1013,Shirt,8,50
2/29/2024,Cus1445,South,1014,Shoes,10,60
3/31/2024,Cus1220,East,1015,Hat,11,10
4/30/2024,Cus1293,West,1016,Socks,4,20
5/31/2024,Cus1297,North,1017,Jacket,3,30
6/30/2024,Cus1473,South,1018,Gloves,12,25
7/31/2024,Cus1228,East,1019,Shoes,5,15
8/31/2024,Cus1342,West,1020,Hat,7,50
1/31/2023,Cus1258,North,1001,Shirt,5,20
2/28/2023,Cus1375,South,1002,Shoes,10,50
3/31/2023,Cus1040,East,1003,Hat,7,15
4/30/2023,Cus1237,West,1004,Socks,3,5
5/31/2023,Cus1198,North,1005,Jacket,2,60
6/30/2023,Cus1283,South,1006,Gloves,8,25
7/31/2023,Cus1392,East,1007,Shirt,12,40
8/31/2023,Cus1352,West,1008,Shoes,4,15
9/30/2023,Cus1115,North,1009,Hat,7,10
10/31/2023,Cus1269,South,1010,Socks,9,30
11/30/2023,Cus1183,East,1011,Jacket,6,35
12/31/2023,Cus1487,West,1012,Gloves,5,20
1/31/2024,Cus1044,North,1013,Shirt,8,50
2/29/2024,Cus1006,South,1014,Shoes,10,60
3/31/2024,Cus1039,East,1015,Hat,11,10
4/30/2024,Cus1249,West,1016,Socks,4,20
5/31/2024,Cus1226,North,1017,Jacket,3,30
6/30/2024,Cus1156,South,1018,Gloves,12,25
7/31/2024,Cus1302,East,1019,Shoes,5,15
8/31/2024,Cus1078,West,1020,Hat,7,50
1/31/2023,Cus1078,North,1001,Shirt,5,20
2/28/2023,Cus1048,South,1002,Shoes,10,50
3/31/2023,Cus1492,East,1003,Hat,7,15
4/30/2023,Cus1174,West,1004,Socks,3,5
5/31/2023,Cus1152,North,1005,Jacket,2,60
6/30/2023,Cus1277,South,1006,Gloves,8,25
7/31/2023,Cus1133,East,1007,Shirt,12,40
8/31/2023,Cus1048,West,1008,Shoes,4,15
9/30/2023,Cus1355,North,1009,Hat,7,10
10/31/2023,Cus1305,South,1010,Socks,9,30
11/30/2023,Cus1046,East,1011,Jacket,6,35
12/31/2023,Cus1062,West,1012,Gloves,5,20
1/31/2024,Cus1072,North,1013,Shirt,8,50
2/29/2024,Cus1089,South,1014,Shoes,10,60
3/31/2024,Cus1450,East,1015,Hat,11,10
4/30/2024,Cus1438,West,1016,Socks,4,20
5/31/2024,Cus1176,North,1017,Jacket,3,30
6/30/2024,Cus1108,South,1018,Gloves,12,25
7/31/2024,Cus1240,East,1019,Shoes,5,15
8/31/2024,Cus1321,West,1020,Hat,7,50
1/31/2023,Cus1289,North,1001,Shirt,5,20
2/28/2023,Cus1454,South,1002,Shoes,10,50
3/31/2023,Cus1394,East,1003,Hat,7,15
4/30/2023,Cus1056,West,1004,Socks,3,5
5/31/2023,Cus1178,North,1005,Jacket,2,60
6/30/2023,Cus1116,South,1006,Gloves,8,25
7/31/2023,Cus1312,East,1007,Shirt,12,40
8/31/2023,Cus1308,West,1008,Shoes,4,15
9/30/2023,Cus1421,North,1009,Hat,7,10
10/31/2023,Cus1063,South,1010,Socks,9,30
11/30/2023,Cus1160,East,1011,Jacket,6,35
12/31/2023,Cus1191,West,1012,Gloves,5,20
1/31/2024,Cus1210,North,1013,Shirt,8,50
2/29/2024,Cus1452,South,1014,Shoes,10,60
3/31/2024,Cus1458,East,1015,Hat,11,10
4/30/2024,Cus1251,West,1016,Socks,4,20
5/31/2024,Cus1370,North,1017,Jacket,3,30
6/30/2024,Cus1453,South,1018,Gloves,12,25
7/31/2024,Cus1188,East,1019,Shoes,5,15
8/31/2024,Cus1029,West,1020,Hat,7,50
1/31/2023,Cus1075,North,1001,Shirt,5,20
2/28/2023,Cus1038,South,1002,Shoes,10,50
3/31/2023,Cus1394,East,1003,Hat,7,15
4/30/2023,Cus1201,West,1004,Socks,3,5
5/31/2023,Cus1332,North,1005,Jacket,2,60
6/30/2023,Cus1105,South,1006,Gloves,8,25
7/31/2023,Cus1224,East,1007,Shirt,12,40
8/31/2023,Cus1342,West,1008,Shoes,4,15
9/30/2023,Cus1447,North,1009,Hat,7,10
10/31/2023,Cus1123,South,1010,Socks,9,30
11/30/2023,Cus1427,East,1011,Jacket,6,35
12/31/2023,Cus1037,West,1012,Gloves,5,20
1/31/2024,Cus1293,North,1013,Shirt,8,50
2/29/2024,Cus1001,South,1014,Shoes,10,60
3/31/2024,Cus1274,East,1015,Hat,11,10
4/30/2024,Cus1015,West,1016,Socks,4,20
5/31/2024,Cus1077,North,1017,Jacket,3,30
6/30/2024,Cus1002,South,1018,Gloves,12,25
7/31/2024,Cus1311,East,1019,Shoes,5,15
8/31/2024,Cus1179,West,1020,Hat,7,50
1/31/2023,Cus1365,North,1001,Shirt,5,20
2/28/2023,Cus1156,South,1002,Shoes,10,50
3/31/2023,Cus1173,East,1003,Hat,7,15
4/30/2023,Cus1299,West,1004,Socks,3,5
5/31/2023,Cus1216,North,1005,Jacket,2,60
6/30/2023,Cus1499,South,1006,Gloves,8,25
7/31/2023,Cus1428,East,1007,Shirt,12,40
8/31/2023,Cus1493,West,1008,Shoes,4,15
9/30/2023,Cus1114,North,1009,Hat,7,10
10/31/2023,Cus1347,South,1010,Socks,9,30
11/30/2023,Cus1364,East,1011,Jacket,6,35
12/31/2023,Cus1142,West,1012,Gloves,5,20
1/31/2024,Cus1137,North,1013,Shirt,8,50
2/29/2024,Cus1095,South,1014,Shoes,10,60
3/31/2024,Cus1402,East,1015,Hat,11,10
4/30/2024,Cus1267,West,1016,Socks,4,20
5/31/2024,Cus1182,North,1017,Jacket,3,30
6/30/2024,Cus1099,South,1018,Gloves,12,25
7/31/2024,Cus1255,East,1019,Shoes,5,15
8/31/2024,Cus1443,West,1020,Hat,7,50
